"Notes"	"State of Residence"	"State of Residence Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Infant Birth Weight 12"	"Infant Birth Weight 12 Code"	Births
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"499 grams or less"	"01"	11
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"500 - 999 grams"	"02"	28
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"1000 - 1499 grams"	"03"	47
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"1500 - 1999 grams"	"04"	92
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"2000 - 2499 grams"	"05"	304
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"2500 - 2999 grams"	"06"	930
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"3000 - 3499 grams"	"07"	1679
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"3500 - 3999 grams"	"08"	1047
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"4000 - 4499 grams"	"09"	221
	"Alabama"	"01"	"2018"	"2018"	"April"	"4"	"4500 - 4999 grams"	"10"	32
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"499 grams or less"	"01"	11
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"500 - 999 grams"	"02"	41
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"1000 - 1499 grams"	"03"	51
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"1500 - 1999 grams"	"04"	98
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"2000 - 2499 grams"	"05"	310
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"2500 - 2999 grams"	"06"	1008
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"3000 - 3499 grams"	"07"	1801
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"3500 - 3999 grams"	"08"	1149
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"4000 - 4499 grams"	"09"	259
	"Alabama"	"01"	"2018"	"2018"	"May"	"5"	"4500 - 4999 grams"	"10"	49
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"500 - 999 grams"	"02"	39
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"1000 - 1499 grams"	"03"	52
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"1500 - 1999 grams"	"04"	85
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"2000 - 2499 grams"	"05"	301
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"2500 - 2999 grams"	"06"	998
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"3000 - 3499 grams"	"07"	1848
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"3500 - 3999 grams"	"08"	1115
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"4000 - 4499 grams"	"09"	285
	"Alabama"	"01"	"2018"	"2018"	"June"	"6"	"4500 - 4999 grams"	"10"	36
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"499 grams or less"	"01"	20
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"500 - 999 grams"	"02"	34
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"1000 - 1499 grams"	"03"	58
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"1500 - 1999 grams"	"04"	113
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"2000 - 2499 grams"	"05"	328
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"2500 - 2999 grams"	"06"	1078
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"3000 - 3499 grams"	"07"	1847
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"3500 - 3999 grams"	"08"	1162
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"4000 - 4499 grams"	"09"	249
	"Alabama"	"01"	"2018"	"2018"	"July"	"7"	"4500 - 4999 grams"	"10"	42
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"500 - 999 grams"	"02"	30
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"1000 - 1499 grams"	"03"	42
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"1500 - 1999 grams"	"04"	87
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"2000 - 2499 grams"	"05"	357
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"2500 - 2999 grams"	"06"	1111
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"3000 - 3499 grams"	"07"	2081
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"3500 - 3999 grams"	"08"	1217
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"4000 - 4499 grams"	"09"	290
	"Alabama"	"01"	"2018"	"2018"	"August"	"8"	"4500 - 4999 grams"	"10"	44
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"500 - 999 grams"	"02"	35
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"1000 - 1499 grams"	"03"	45
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"1500 - 1999 grams"	"04"	84
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"2000 - 2499 grams"	"05"	319
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"2500 - 2999 grams"	"06"	987
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"3000 - 3499 grams"	"07"	1882
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"3500 - 3999 grams"	"08"	1183
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"4000 - 4499 grams"	"09"	242
	"Alabama"	"01"	"2018"	"2018"	"September"	"9"	"4500 - 4999 grams"	"10"	25
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"499 grams or less"	"01"	10
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"500 - 999 grams"	"02"	36
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"1000 - 1499 grams"	"03"	45
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"1500 - 1999 grams"	"04"	119
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"2000 - 2499 grams"	"05"	334
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"2500 - 2999 grams"	"06"	1108
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"3000 - 3499 grams"	"07"	1864
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"3500 - 3999 grams"	"08"	1178
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"4000 - 4499 grams"	"09"	261
	"Alabama"	"01"	"2018"	"2018"	"October"	"10"	"4500 - 4999 grams"	"10"	44
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"500 - 999 grams"	"02"	31
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"1000 - 1499 grams"	"03"	43
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"1500 - 1999 grams"	"04"	125
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"2000 - 2499 grams"	"05"	341
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"2500 - 2999 grams"	"06"	1036
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"3000 - 3499 grams"	"07"	1851
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"3500 - 3999 grams"	"08"	1082
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"4000 - 4499 grams"	"09"	266
	"Alabama"	"01"	"2018"	"2018"	"November"	"11"	"4500 - 4999 grams"	"10"	30
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"499 grams or less"	"01"	12
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"500 - 999 grams"	"02"	36
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"1000 - 1499 grams"	"03"	41
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"1500 - 1999 grams"	"04"	134
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"2000 - 2499 grams"	"05"	360
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"2500 - 2999 grams"	"06"	1079
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"3000 - 3499 grams"	"07"	1900
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"3500 - 3999 grams"	"08"	1111
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"4000 - 4499 grams"	"09"	251
	"Alabama"	"01"	"2018"	"2018"	"December"	"12"	"4500 - 4999 grams"	"10"	32
	"Alaska"	"02"	"2018"	"2018"	"January"	"1"	"1500 - 1999 grams"	"04"	12
	"Alaska"	"02"	"2018"	"2018"	"January"	"1"	"2000 - 2499 grams"	"05"	26
	"Alaska"	"02"	"2018"	"2018"	"January"	"1"	"2500 - 2999 grams"	"06"	114
	"Alaska"	"02"	"2018"	"2018"	"January"	"1"	"3000 - 3499 grams"	"07"	305
	"Alaska"	"02"	"2018"	"2018"	"January"	"1"	"3500 - 3999 grams"	"08"	250
	"Alaska"	"02"	"2018"	"2018"	"January"	"1"	"4000 - 4499 grams"	"09"	84
	"Alaska"	"02"	"2018"	"2018"	"January"	"1"	"4500 - 4999 grams"	"10"	14
	"Alaska"	"02"	"2018"	"2018"	"February"	"2"	"1500 - 1999 grams"	"04"	14
	"Alaska"	"02"	"2018"	"2018"	"February"	"2"	"2000 - 2499 grams"	"05"	32
	"Alaska"	"02"	"2018"	"2018"	"February"	"2"	"2500 - 2999 grams"	"06"	117
	"Alaska"	"02"	"2018"	"2018"	"February"	"2"	"3000 - 3499 grams"	"07"	247
	"Alaska"	"02"	"2018"	"2018"	"February"	"2"	"3500 - 3999 grams"	"08"	251
	"Alaska"	"02"	"2018"	"2018"	"February"	"2"	"4000 - 4499 grams"	"09"	92
	"Alaska"	"02"	"2018"	"2018"	"February"	"2"	"4500 - 4999 grams"	"10"	11
	"Alaska"	"02"	"2018"	"2018"	"March"	"3"	"2000 - 2499 grams"	"05"	39
	"Alaska"	"02"	"2018"	"2018"	"March"	"3"	"2500 - 2999 grams"	"06"	142
	"Alaska"	"02"	"2018"	"2018"	"March"	"3"	"3000 - 3499 grams"	"07"	281
	"Alaska"	"02"	"2018"	"2018"	"March"	"3"	"3500 - 3999 grams"	"08"	311
	"Alaska"	"02"	"2018"	"2018"	"March"	"3"	"4000 - 4499 grams"	"09"	84
	"Alaska"	"02"	"2018"	"2018"	"March"	"3"	"4500 - 4999 grams"	"10"	16
	"Alaska"	"02"	"2018"	"2018"	"April"	"4"	"1500 - 1999 grams"	"04"	14
	"Alaska"	"02"	"2018"	"2018"	"April"	"4"	"2000 - 2499 grams"	"05"	31
	"Alaska"	"02"	"2018"	"2018"	"April"	"4"	"2500 - 2999 grams"	"06"	123
	"Alaska"	"02"	"2018"	"2018"	"April"	"4"	"3000 - 3499 grams"	"07"	282
	"Alaska"	"02"	"2018"	"2018"	"April"	"4"	"3500 - 3999 grams"	"08"	276
	"Alaska"	"02"	"2018"	"2018"	"April"	"4"	"4000 - 4499 grams"	"09"	94
	"Alaska"	"02"	"2018"	"2018"	"April"	"4"	"4500 - 4999 grams"	"10"	14
	"Alaska"	"02"	"2018"	"2018"	"May"	"5"	"1500 - 1999 grams"	"04"	10
	"Alaska"	"02"	"2018"	"2018"	"May"	"5"	"2000 - 2499 grams"	"05"	28
	"Alaska"	"02"	"2018"	"2018"	"May"	"5"	"2500 - 2999 grams"	"06"	107
	"Alaska"	"02"	"2018"	"2018"	"May"	"5"	"3000 - 3499 grams"	"07"	302
	"Alaska"	"02"	"2018"	"2018"	"May"	"5"	"3500 - 3999 grams"	"08"	296
	"Alaska"	"02"	"2018"	"2018"	"May"	"5"	"4000 - 4499 grams"	"09"	103
	"Alaska"	"02"	"2018"	"2018"	"May"	"5"	"4500 - 4999 grams"	"10"	21
	"Alaska"	"02"	"2018"	"2018"	"June"	"6"	"1500 - 1999 grams"	"04"	13
	"Alaska"	"02"	"2018"	"2018"	"June"	"6"	"2000 - 2499 grams"	"05"	35
	"Alaska"	"02"	"2018"	"2018"	"June"	"6"	"2500 - 2999 grams"	"06"	133
	"Alaska"	"02"	"2018"	"2018"	"June"	"6"	"3000 - 3499 grams"	"07"	281
	"Alaska"	"02"	"2018"	"2018"	"June"	"6"	"3500 - 3999 grams"	"08"	292
	"Alaska"	"02"	"2018"	"2018"	"June"	"6"	"4000 - 4499 grams"	"09"	93
	"Alaska"	"02"	"2018"	"2018"	"June"	"6"	"4500 - 4999 grams"	"10"	15
	"Alaska"	"02"	"2018"	"2018"	"July"	"7"	"2000 - 2499 grams"	"05"	24
	"Alaska"	"02"	"2018"	"2018"	"July"	"7"	"2500 - 2999 grams"	"06"	108
	"Alaska"	"02"	"2018"	"2018"	"July"	"7"	"3000 - 3499 grams"	"07"	292
	"Alaska"	"02"	"2018"	"2018"	"July"	"7"	"3500 - 3999 grams"	"08"	249
	"Alaska"	"02"	"2018"	"2018"	"July"	"7"	"4000 - 4499 grams"	"09"	102
	"Alaska"	"02"	"2018"	"2018"	"July"	"7"	"4500 - 4999 grams"	"10"	21
	"Alaska"	"02"	"2018"	"2018"	"August"	"8"	"1500 - 1999 grams"	"04"	13
	"Alaska"	"02"	"2018"	"2018"	"August"	"8"	"2000 - 2499 grams"	"05"	39
	"Alaska"	"02"	"2018"	"2018"	"August"	"8"	"2500 - 2999 grams"	"06"	140
	"Alaska"	"02"	"2018"	"2018"	"August"	"8"	"3000 - 3499 grams"	"07"	318
	"Alaska"	"02"	"2018"	"2018"	"August"	"8"	"3500 - 3999 grams"	"08"	286
	"Alaska"	"02"	"2018"	"2018"	"August"	"8"	"4000 - 4499 grams"	"09"	104
	"Alaska"	"02"	"2018"	"2018"	"August"	"8"	"4500 - 4999 grams"	"10"	21
	"Alaska"	"02"	"2018"	"2018"	"September"	"9"	"1500 - 1999 grams"	"04"	14
	"Alaska"	"02"	"2018"	"2018"	"September"	"9"	"2000 - 2499 grams"	"05"	32
	"Alaska"	"02"	"2018"	"2018"	"September"	"9"	"2500 - 2999 grams"	"06"	109
	"Alaska"	"02"	"2018"	"2018"	"September"	"9"	"3000 - 3499 grams"	"07"	275
	"Alaska"	"02"	"2018"	"2018"	"September"	"9"	"3500 - 3999 grams"	"08"	266
	"Alaska"	"02"	"2018"	"2018"	"September"	"9"	"4000 - 4499 grams"	"09"	79
	"Alaska"	"02"	"2018"	"2018"	"September"	"9"	"4500 - 4999 grams"	"10"	17
	"Alaska"	"02"	"2018"	"2018"	"October"	"10"	"2000 - 2499 grams"	"05"	30
	"Alaska"	"02"	"2018"	"2018"	"October"	"10"	"2500 - 2999 grams"	"06"	111
	"Alaska"	"02"	"2018"	"2018"	"October"	"10"	"3000 - 3499 grams"	"07"	303
	"Alaska"	"02"	"2018"	"2018"	"October"	"10"	"3500 - 3999 grams"	"08"	294
	"Alaska"	"02"	"2018"	"2018"	"October"	"10"	"4000 - 4499 grams"	"09"	103
	"Alaska"	"02"	"2018"	"2018"	"October"	"10"	"4500 - 4999 grams"	"10"	17
	"Alaska"	"02"	"2018"	"2018"	"November"	"11"	"2000 - 2499 grams"	"05"	20
	"Alaska"	"02"	"2018"	"2018"	"November"	"11"	"2500 - 2999 grams"	"06"	121
	"Alaska"	"02"	"2018"	"2018"	"November"	"11"	"3000 - 3499 grams"	"07"	267
	"Alaska"	"02"	"2018"	"2018"	"November"	"11"	"3500 - 3999 grams"	"08"	259
	"Alaska"	"02"	"2018"	"2018"	"November"	"11"	"4000 - 4499 grams"	"09"	86
	"Alaska"	"02"	"2018"	"2018"	"December"	"12"	"1000 - 1499 grams"	"03"	10
	"Alaska"	"02"	"2018"	"2018"	"December"	"12"	"1500 - 1999 grams"	"04"	12
	"Alaska"	"02"	"2018"	"2018"	"December"	"12"	"2000 - 2499 grams"	"05"	26
	"Alaska"	"02"	"2018"	"2018"	"December"	"12"	"2500 - 2999 grams"	"06"	138
	"Alaska"	"02"	"2018"	"2018"	"December"	"12"	"3000 - 3499 grams"	"07"	284
	"Alaska"	"02"	"2018"	"2018"	"December"	"12"	"3500 - 3999 grams"	"08"	240
	"Alaska"	"02"	"2018"	"2018"	"December"	"12"	"4000 - 4499 grams"	"09"	84
	"Alaska"	"02"	"2018"	"2018"	"December"	"12"	"4500 - 4999 grams"	"10"	18
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"500 - 999 grams"	"02"	34
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"1000 - 1499 grams"	"03"	41
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"1500 - 1999 grams"	"04"	108
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"2000 - 2499 grams"	"05"	359
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"2500 - 2999 grams"	"06"	1232
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"3000 - 3499 grams"	"07"	2666
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"3500 - 3999 grams"	"08"	1808
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"4000 - 4499 grams"	"09"	421
	"Arizona"	"04"	"2018"	"2018"	"January"	"1"	"4500 - 4999 grams"	"10"	55
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"499 grams or less"	"01"	10
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"500 - 999 grams"	"02"	29
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"1000 - 1499 grams"	"03"	38
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"1500 - 1999 grams"	"04"	108
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"2000 - 2499 grams"	"05"	297
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"2500 - 2999 grams"	"06"	1138
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"3000 - 3499 grams"	"07"	2475
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"3500 - 3999 grams"	"08"	1624
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"4000 - 4499 grams"	"09"	391
	"Arizona"	"04"	"2018"	"2018"	"February"	"2"	"4500 - 4999 grams"	"10"	74
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"499 grams or less"	"01"	16
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"500 - 999 grams"	"02"	34
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"1000 - 1499 grams"	"03"	44
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"1500 - 1999 grams"	"04"	93
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"2000 - 2499 grams"	"05"	314
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"2500 - 2999 grams"	"06"	1153
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"3000 - 3499 grams"	"07"	2599
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"3500 - 3999 grams"	"08"	1860
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"4000 - 4499 grams"	"09"	456
	"Arizona"	"04"	"2018"	"2018"	"March"	"3"	"4500 - 4999 grams"	"10"	58
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"500 - 999 grams"	"02"	25
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"1000 - 1499 grams"	"03"	34
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"1500 - 1999 grams"	"04"	83
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"2000 - 2499 grams"	"05"	280
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"2500 - 2999 grams"	"06"	1098
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"3000 - 3499 grams"	"07"	2454
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"3500 - 3999 grams"	"08"	1699
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"4000 - 4499 grams"	"09"	402
	"Arizona"	"04"	"2018"	"2018"	"April"	"4"	"4500 - 4999 grams"	"10"	61
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"499 grams or less"	"01"	12
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"500 - 999 grams"	"02"	26
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"1000 - 1499 grams"	"03"	32
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"1500 - 1999 grams"	"04"	120
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"2000 - 2499 grams"	"05"	308
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"2500 - 2999 grams"	"06"	1171
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"3000 - 3499 grams"	"07"	2587
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"3500 - 3999 grams"	"08"	1640
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"4000 - 4499 grams"	"09"	444
	"Arizona"	"04"	"2018"	"2018"	"May"	"5"	"4500 - 4999 grams"	"10"	73
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"500 - 999 grams"	"02"	24
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"1000 - 1499 grams"	"03"	55
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"1500 - 1999 grams"	"04"	103
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"2000 - 2499 grams"	"05"	331
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"2500 - 2999 grams"	"06"	1181
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"3000 - 3499 grams"	"07"	2500
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"3500 - 3999 grams"	"08"	1750
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"4000 - 4499 grams"	"09"	467
	"Arizona"	"04"	"2018"	"2018"	"June"	"6"	"4500 - 4999 grams"	"10"	63
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"500 - 999 grams"	"02"	43
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"1000 - 1499 grams"	"03"	43
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"1500 - 1999 grams"	"04"	93
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"2000 - 2499 grams"	"05"	312
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"2500 - 2999 grams"	"06"	1163
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"3000 - 3499 grams"	"07"	2765
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"3500 - 3999 grams"	"08"	1899
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"4000 - 4499 grams"	"09"	458
	"Arizona"	"04"	"2018"	"2018"	"July"	"7"	"4500 - 4999 grams"	"10"	61
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"499 grams or less"	"01"	12
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"500 - 999 grams"	"02"	24
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"1000 - 1499 grams"	"03"	49
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"1500 - 1999 grams"	"04"	112
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"2000 - 2499 grams"	"05"	357
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"2500 - 2999 grams"	"06"	1300
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"3000 - 3499 grams"	"07"	2863
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"3500 - 3999 grams"	"08"	1962
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"4000 - 4499 grams"	"09"	545
	"Arizona"	"04"	"2018"	"2018"	"August"	"8"	"4500 - 4999 grams"	"10"	81
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"499 grams or less"	"01"	10
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"500 - 999 grams"	"02"	32
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"1000 - 1499 grams"	"03"	50
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"1500 - 1999 grams"	"04"	104
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"2000 - 2499 grams"	"05"	357
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"2500 - 2999 grams"	"06"	1315
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"3000 - 3499 grams"	"07"	2785
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"3500 - 3999 grams"	"08"	1946
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"4000 - 4499 grams"	"09"	431
	"Arizona"	"04"	"2018"	"2018"	"September"	"9"	"4500 - 4999 grams"	"10"	71
	"Arizona"	"04"	"2018"	"2018"	"October"	"10"	"499 grams or less"	"01"	11
	"Arizona"	"04"	"2018"	"2018"	"October"	"10"	"500 - 999 grams"	"02"	29
	"Arizona"	"04"	"2018"	"2018"	"October"	"10"	"1000 - 1499 grams"	"03"	37
